Timestamp,Mobile,Message,Status,Response
2026-05-23 13:05:46,8801854362902,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 88 BDT
Receipt: FRD-2026-0023
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801899589817,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 79 BDT
Receipt: FRD-2026-0024
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801898146618,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 80 BDT
Receipt: FRD-2026-0025
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801833020885,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 89 BDT
Receipt: FRD-2026-0026
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801846869124,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 91 BDT
Receipt: FRD-2026-0027
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801749301804,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 80 BDT
Receipt: FRD-2026-0028
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801872182821,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 73 BDT
Receipt: FRD-2026-0029
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801324509187,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 106 BDT
Receipt: FRD-2026-0030
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801539365614,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 86 BDT
Receipt: FRD-2026-0031
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801826434343,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 93 BDT
Receipt: FRD-2026-0032
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801988998740,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 81 BDT
Receipt: FRD-2026-0033
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801690768647,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 93 BDT
Receipt: FRD-2026-0034
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801323217648,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 70 BDT
Receipt: FRD-2026-0035
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801737345820,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 71 BDT
Receipt: FRD-2026-0036
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801527310852,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 61 BDT
Receipt: FRD-2026-0037
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801765553464,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 62 BDT
Receipt: FRD-2026-0038
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801315001045,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 84 BDT
Receipt: FRD-2026-0039
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801610448345,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 96 BDT
Receipt: FRD-2026-0040
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801820198499,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 47 BDT
Receipt: FRD-2026-0041
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801359437769,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 70 BDT
Receipt: FRD-2026-0042
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801320986868,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 69 BDT
Receipt: FRD-2026-0043
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801848538877,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 76 BDT
Receipt: FRD-2026-0044
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801833614649,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 86 BDT
Receipt: FRD-2026-0045
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801665257851,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 77 BDT
Receipt: FRD-2026-0046
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801664564054,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 69 BDT
Receipt: FRD-2026-0047
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801763953229,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 80 BDT
Receipt: FRD-2026-0048
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801894461358,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 96 BDT
Receipt: FRD-2026-0049
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:46,8801748503931,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 103 BDT
Receipt: FRD-2026-0050
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801766987271,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 85 BDT
Receipt: FRD-2026-0051
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801690497273,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 72 BDT
Receipt: FRD-2026-0052
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801361509697,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 57 BDT
Receipt: FRD-2026-0053
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801962827729,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 66 BDT
Receipt: FRD-2026-0054
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801969946863,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 99 BDT
Receipt: FRD-2026-0055
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801783963364,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 75 BDT
Receipt: FRD-2026-0056
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801670995760,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 92 BDT
Receipt: FRD-2026-0057
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801835301054,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 71 BDT
Receipt: FRD-2026-0058
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801756547339,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 89 BDT
Receipt: FRD-2026-0059
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801638267184,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 47 BDT
Receipt: FRD-2026-0060
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801822831595,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 50 BDT
Receipt: FRD-2026-0061
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801397580056,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 88 BDT
Receipt: FRD-2026-0062
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801767681017,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 61 BDT
Receipt: FRD-2026-0063
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801331288948,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 103 BDT
Receipt: FRD-2026-0064
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801342425301,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 74 BDT
Receipt: FRD-2026-0065
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801684936358,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 82 BDT
Receipt: FRD-2026-0066
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801533930984,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 41 BDT
Receipt: FRD-2026-0067
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801854196734,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 52 BDT
Receipt: FRD-2026-0068
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801352734307,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 92 BDT
Receipt: FRD-2026-0069
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801394673574,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 92 BDT
Receipt: FRD-2026-0070
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801590954884,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 121 BDT
Receipt: FRD-2026-0071
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801348673354,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 103 BDT
Receipt: FRD-2026-0072
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801541665404,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 107 BDT
Receipt: FRD-2026-0073
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801687273675,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 78 BDT
Receipt: FRD-2026-0074
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801822842659,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 93 BDT
Receipt: FRD-2026-0075
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801862187215,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 96 BDT
Receipt: FRD-2026-0076
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801665395426,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 107 BDT
Receipt: FRD-2026-0077
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801555718843,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 105 BDT
Receipt: FRD-2026-0078
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801715409861,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 71 BDT
Receipt: FRD-2026-0079
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801925814828,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 67 BDT
Receipt: FRD-2026-0080
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801765454431,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 105 BDT
Receipt: FRD-2026-0081
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801578452891,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 62 BDT
Receipt: FRD-2026-0082
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801830088365,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 104 BDT
Receipt: FRD-2026-0083
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801757911176,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 80 BDT
Receipt: FRD-2026-0084
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801748791628,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 63 BDT
Receipt: FRD-2026-0085
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801987982667,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 89 BDT
Receipt: FRD-2026-0086
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801550201137,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 77 BDT
Receipt: FRD-2026-0087
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801779872506,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 77 BDT
Receipt: FRD-2026-0088
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801583851335,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 102 BDT
Receipt: FRD-2026-0089
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801335856919,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 89 BDT
Receipt: FRD-2026-0090
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801710070640,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 81 BDT
Receipt: FRD-2026-0091
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801317468810,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 79 BDT
Receipt: FRD-2026-0092
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801345427853,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 84 BDT
Receipt: FRD-2026-0093
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801655791733,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 81 BDT
Receipt: FRD-2026-0094
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801597350522,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 86 BDT
Receipt: FRD-2026-0095
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801972976036,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 104 BDT
Receipt: FRD-2026-0096
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801399630668,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 45 BDT
Receipt: FRD-2026-0097
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801861371106,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 84 BDT
Receipt: FRD-2026-0098
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,8801313369720,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 64 BDT
Receipt: FRD-2026-0099
তারিখ: 2026-05-23",SIMULATED,
2026-05-23 13:05:47,+8801814345760,"Block-Relief
প্রিয় সুবিধাভোগী,
আপনার ত্রাণ তহবিল নিশ্চিত হয়েছে।
পরিমাণ: 92 BDT
Receipt: FRD-2026-0100
তারিখ: 2026-05-23",SIMULATED,
